Tabela;Campo;Elemento dados;Tipo dados;Compri;Casas decimais;Descrição Breve;Grupo;unity_catalog_path;business_name;table_description
VBRP;OIU_RUN_TKT_NO;;STRING;;;SAP technical field (OIU_RUN_TKT_NO). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiu Run Tkt No;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIU_SALE_DT_FROM;;STRING;;;SAP technical field (OIU_SALE_DT_FROM). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiu Sale Dt From;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIU_SALE_DT_TO;;STRING;;;SAP technical field (OIU_SALE_DT_TO). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiu Sale Dt To;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIU_TRNSP_NO;;STRING;;;SAP technical field (OIU_TRNSP_NO). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiu Trnsp No;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIU_TRNSP_REF_NO;;STRING;;;SAP technical field (OIU_TRNSP_REF_NO). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiu Trnsp Ref No;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIU_VLTXNS_NO;;STRING;;;SAP technical field (OIU_VLTXNS_NO). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiu Vltxns No;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIVMENG;;DOUBLE;;;SAP technical field (OIVMENG). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oivmeng;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIVOLUM;;DOUBLE;;;SAP technical field (OIVOLUM). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oivolum;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;OIWAP;;STRING;;;SAP technical field (OIWAP). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Oiwap;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PAOBJNR;;STRING;;;Profitability Analysis (CO-PA) object number for this SD item.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;CO-PA Object Number;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PARGB;;STRING;;;SAP technical field (PARGB). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Pargb;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PEROP_BEG;;STRING;;;SAP technical field (PEROP_BEG). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Perop Beg;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PEROP_END;;STRING;;;SAP technical field (PEROP_END). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Perop End;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PLTYP_AUFT;;STRING;;;SAP technical field (PLTYP_AUFT). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Pltyp Auft;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PMATN;;STRING;;;SAP technical field (PMATN). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Pmatn;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;POSAR;;STRING;;;SAP technical field (POSAR). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Posar;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;POSNR;;STRING;;;Document line item number (6-digit, e.g. '000010'). Together with VBELN forms the item primary key.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Document Item;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;POSNV;;STRING;;;Item number of the predecessor document.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Predecessor Item;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;POSPA;;STRING;;;SAP technical field (POSPA). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Pospa;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PPRCTR;;STRING;;;SAP technical field (PPRCTR). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Pprctr;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PRCTR;;STRING;;;Profit center for management accounting (10-char). Links to CO-PCA module.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Profit Center;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PREFE;;STRING;;;SAP technical field (PREFE). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Prefe;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PRODH;;STRING;;;Product hierarchy path (18-char) for segmentation and reporting.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Product Hierarchy;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PROSA;;STRING;;;SAP technical field (PROSA). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Prosa;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PROVG;;STRING;;;Commission group for sales representative commission calculation.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Commission Group;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PRSDT;;STRING;;;Date used to determine applicable pricing conditions (price list date).;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Pricing Date;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PRSFD;;STRING;;;SAP technical field (PRSFD). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Prsfd;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PRS_WORK_PERIOD;;STRING;;;SAP technical field (PRS_WORK_PERIOD). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Prs Work Period;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PSTYV;;STRING;;;Sales document item category (e.g. TAN=Standard, TAX=Returns). Controls item-level processing.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Sales Item Category;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;PS_PSP_PNR;;STRING;;;Project WBS element number for project-based cost assignment.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;WBS Element No;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;REGIO_AUFT;;STRING;;;SAP technical field (REGIO_AUFT). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Regio Auft;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;RPLNR;;STRING;;;SAP technical field (RPLNR). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Rplnr;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;RRREL;;STRING;;;SAP technical field (RRREL). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Rrrel;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SERNR;;STRING;;;Serial number management profile controlling when/how serial numbers are required.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Serial Number Profile;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SGTXT;;STRING;;;Free-text description for a specific document line item.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Line Item Text;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SHKZG;;STRING;;;Indicates debit or credit posting: S=Debit (Soll), H=Credit (Haben in German).;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Debit/Credit Indicator;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SKFBP;;DOUBLE;;;SAP technical field (SKFBP). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Skfbp;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SKTOF;;STRING;;;SAP technical field (SKTOF). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Sktof;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SMENG;;DOUBLE;;;Open quantity not yet fully processed in the document chain.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Open Quantity;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SPARA;;STRING;;;SAP technical field (SPARA). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Spara;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;SPART;;STRING;;;Division / business segment code (2-digit). Represents a product line or business area within the sales org.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Division;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;STADAT;;STRING;;;SAP technical field (STADAT). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Stadat;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;STAFO;;STRING;;;Update group for sales statistics tables (SIS/LIS). Controls which statistics are updated.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Statistics Update Group;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;STCUR;;DOUBLE;;;Exchange rate used for sales statistics currency conversion.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Statistics Currency Rate;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM1;;STRING;;;SAP technical field (TAXM1). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm1;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM2;;STRING;;;SAP technical field (TAXM2). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm2;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM3;;STRING;;;SAP technical field (TAXM3). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm3;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM4;;STRING;;;SAP technical field (TAXM4). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm4;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM5;;STRING;;;SAP technical field (TAXM5). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm5;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM6;;STRING;;;SAP technical field (TAXM6). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm6;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM7;;STRING;;;SAP technical field (TAXM7). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm7;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM8;;STRING;;;SAP technical field (TAXM8). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm8;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TAXM9;;STRING;;;SAP technical field (TAXM9). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Taxm9;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TS_LOAD;;TIMESTAMP;;;UTC timestamp when the record was last loaded into the Data Lake (Bronze layer). Used for incremental control.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Load Timestamp;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;TXJCD;;STRING;;;Tax jurisdiction code for US-style regional tax determination.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Tax Jurisdiction Code;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;UECHA;;STRING;;;SAP technical field (UECHA). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Uecha;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;UEPOS;;STRING;;;SAP technical field (UEPOS). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Uepos;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
VBRP;UEPVW;;STRING;;;SAP technical field (UEPVW). Consult SE11 ABAP Data Dictionary for full description.;;prd_o2c.db_prep_o2c_sap_rp0.tb_vbrp;Uepvw;Billing Document Items (SD). One record per line item on a billing document. Contains financial values per item.
